timestamp,x,y,theta,fitness,inlier_rmse,iterations,runtime_ms
1769099715.0881736,0.26867062873052266,-0.020132452814877928,-0.027851150776805465,0.8289473684210527,0.08036403768223041,20,3.6432743072509766
1769099716.6458879,0.45484556039900714,-0.03847180173981556,0.0022897173025623156,1.0,0.11868132785487344,20,0.35262107849121094
1769099718.2254188,0.7414030005331442,-0.052345545125272355,0.0033561687842308375,1.0,0.07163888116241844,20,29.134750366210938
1769099719.7893133,1.2300570803750355,-0.0607628308591101,-0.004233903655258473,1.0,0.115433862511405,20,0.3807544708251953
1769099721.4860816,1.4970127111065379,-0.07410176395067615,-0.023982787867708365,0.96,0.08792843718910301,20,0.2663135528564453
1769099723.1852803,1.80216535305081,-0.0905573176648606,-0.07306247226081337,1.0,0.10043515309276806,20,0.2300739288330078
1769099724.895172,2.108281916407648,-0.12574757964707503,-0.09208869971126657,0.967391304347826,0.085076989212944,20,0.22912025451660156
1769099726.5894535,2.381814573912122,-0.1434811032665274,0.046258637837321426,0.979381443298969,0.09064799437952802,20,0.2338886260986328
1769099728.2928905,2.6859654204758368,-0.12011419371508816,0.21333610324976374,0.9285714285714286,0.04881339135290653,20,0.244140625
1769099729.9879794,3.0215180053133057,-0.06510414990294792,0.3483674193030849,0.9459459459459459,0.08866906502361305,20,0.32258033752441406
1769099731.6926577,3.2906188375821155,0.03859694093854102,0.4712347271022333,0.9813084112149533,0.06623824341804942,20,0.22673606872558594
1769099733.38851,3.649023135929153,0.16677854398879627,0.3214956808192777,0.9646017699115044,0.06657119793207508,20,0.32782554626464844
1769099734.3402028,3.871310515613635,0.214691201217947,0.12780506883333945,1.0,0.10224347684280437,20,0.2875328063964844
1769099735.347334,4.024181049496374,0.21713156451726812,-0.0575778777862625,1.0,0.07161373450524493,20,0.32448768615722656
1769099736.2917435,4.158607933815401,0.20078133471711013,-0.21029613919998416,1.0,0.04646862885278034,20,0.44655799865722656
1769099737.2387736,4.317330884643791,0.14814703670416124,-0.39613787565958136,1.0,0.06604845456107128,20,0.2543926239013672
1769099738.1965568,4.46314573998846,0.05960077059049736,-0.5873243258968057,1.0,0.06546472008275472,20,0.24008750915527344
1769099739.8965101,4.698736317102122,-0.12306787541202592,-0.655703506869562,1.0,0.06809581868505864,20,0.30517578125
1769099741.389357,4.943740540705268,-0.28592649835618905,-0.4860272635789915,1.0,0.07831104670488227,20,0.2796649932861328
1769099742.0901227,5.020395970372684,-0.3453619631084347,-0.35907416264447695,0.989010989010989,0.03738678744844951,20,0.2467632293701172
1769099742.7392144,5.12034812255178,-0.39920440798546686,-0.13948327690471635,0.9514563106796117,0.10082294651541811,20,0.26702880859375
1769099743.546631,5.290582956011471,-0.4110867446948552,0.04885470430591127,1.0,0.06382442428667483,20,0.3185272216796875
1769099745.2486696,5.572859081757696,-0.39352337876803817,0.09570499483783215,1.0,0.06552422618518892,20,0.2582073211669922
1769099746.94704,5.8745209059757695,-0.38040541662334737,0.1080398484150192,0.904,0.06035475750306372,20,0.23245811462402344
1769099748.6408129,6.19616762522614,-0.3602894213798391,0.1136562022769696,0.991304347826087,0.0752773368769832,20,0.2918243408203125
1769099750.339291,6.6183507110896045,-0.3330873940513166,0.14906535644938598,0.928,0.10723444101461661,20,1.4362335205078125
1769099752.0396502,6.973910271238828,-0.3001227595250534,0.16725274894497205,1.0,0.08461060012317158,20,0.3235340118408203
1769099753.7423139,7.240923396288265,-0.2504376108607508,0.1843120995820323,1.0,0.0635640948564723,20,0.28586387634277344
1769099755.4382641,7.588112044943128,-0.19807522219711785,0.19798548261444598,1.0,0.05407028670764953,20,0.5791187286376953
1769099757.1410081,7.8849497711245595,-0.14906725147639116,0.2204977321300446,1.0,0.04188411160909604,20,0.2486705780029297
1769099758.8372438,8.186564901884461,-0.0898708623778398,0.22862215735788485,1.0,0.05582168800884012,20,0.22935867309570312
1769099760.551953,8.491939507456216,-0.03774101947612201,0.2459849278838494,0.9818181818181818,0.050400908782679284,20,0.3304481506347656
1769099762.2446296,8.778321715949081,0.037772352131671065,0.18268574000509905,0.9736842105263158,0.04770056106960929,20,0.22077560424804688
1769099763.9415998,9.078580554283487,0.07079607480791528,0.08807826107597784,0.9902912621359223,0.07824250103176303,20,0.23698806762695312
1769099765.6493325,9.40980576971966,0.09181547772339453,0.109907786647208,0.8869565217391304,0.07718683234186406,20,0.2384185791015625
1769099767.3408422,9.675272288864011,0.11366942695426799,0.06712844992925115,0.9836065573770492,0.10826421383381468,20,0.24199485778808594
1769099769.0424466,10.002317338270064,0.13776634125934845,0.040432804650529564,0.972972972972973,0.08558162117980193,20,0.30040740966796875
1769099770.7425284,10.32383084753566,0.12836393294220552,0.007214755467144855,0.981651376146789,0.08021386976946852,20,1.3399124145507812
1769099772.544605,10.60843391779135,0.10611740689977736,-0.05666304586115217,0.9351851851851852,0.0973096100386735,20,0.2830028533935547
1769099774.3043292,10.989276501952586,0.06965574642091722,-0.24482488086734527,1.0,0.10138670502485493,20,0.28252601623535156
1769099775.849242,11.285562852218252,-0.02694909545996954,-0.2969752597064711,0.9629629629629629,0.07065340276018812,20,0.23484230041503906
1769099777.5397956,11.566164298441091,-0.13222829575537015,-0.3294801897337411,0.9795918367346939,0.06820593794545507,20,0.2353191375732422
1769099779.2498827,11.792511667020285,-0.22666789331437132,-0.21651220944028426,0.9659090909090909,0.07852556313718731,20,0.316619873046875
1769099780.9457216,12.1085414608313,-0.3101967196054708,-0.17299879990765585,0.8737864077669902,0.11420057356158687,20,0.24461746215820312
1769099782.644889,12.344557115927962,-0.36267257893152427,-0.1644763799311777,0.9896907216494846,0.09803740677937715,20,0.25463104248046875
1769099784.3440142,12.662643313978327,-0.4255667327345755,-0.1597967431780888,1.0,0.0846715923405642,20,0.247955322265625
1769099786.0435863,12.976968972005752,-0.48285030728849093,-0.1774699670431246,1.0,0.07056094639806482,20,0.24557113647460938
1769099787.303012,13.217009629276097,-0.5429913918648921,-0.3615583043292494,0.9801980198019802,0.0742590237413901,20,0.23031234741210938
1769099788.1947272,13.341414982737913,-0.5944346176946333,-0.5167749766700762,1.0,0.06285820457501623,20,0.29659271240234375
1769099789.1473172,13.491417973712352,-0.679332052760663,-0.711410945278736,1.0,0.056061346212608984,20,17.66681671142578
1769099790.0462341,13.5986915405803,-0.7744215026628144,-0.8604428555685859,0.9910714285714286,0.03879595154364437,20,0.3211498260498047
1769099790.9469879,13.696536702849299,-0.9173027230318502,-1.0554119255706478,0.9682539682539683,0.05001520010079157,20,48.85578155517578
1769099791.8946393,13.769656887388434,-1.0437503971734117,-1.2194873708371534,1.0,0.05164649294859319,20,0.28133392333984375
1769099793.244755,13.831599790561105,-1.2749555746927017,-1.4189578466026345,0.959349593495935,0.07647927208699737,20,29.587745666503906
1769099794.9556558,13.844641113432358,-1.600893004583202,-1.5716846788087377,1.0,0.048735437537243534,20,0.2582073211669922
1769099796.6455445,13.831157266755474,-1.871758567345687,-1.7234246896665568,1.0,0.1027920163162787,20,2.587556838989258
1769099798.3519392,13.771562990764133,-2.1933331119531174,-1.7550767355040486,1.0,0.05638109382092597,20,2.3491382598876953
1769099800.0480037,13.713139079169848,-2.466717780875676,-1.7467758240832298,1.0,0.05859532477886196,20,1.7118453979492188
1769099801.7493412,13.649811828395164,-2.7830338682437135,-1.7377339984135458,0.989247311827957,0.07800877071753613,20,0.21386146545410156
1769099803.4433131,13.609420209883828,-3.0532662264184633,-1.6087916277913872,1.0,0.04877683083852089,20,0.21266937255859375
1769099804.1480887,13.608437697279928,-3.2004222027941216,-1.4321800929793118,1.0,0.05348438509746664,20,0.2951622009277344
1769099804.498786,13.611119538218174,-3.2207275686310988,-1.332538159953816,1.0,0.03218687626046945,20,0.3273487091064453
1769099804.8543682,13.625840872095024,-3.237305704295947,-1.1165133495753579,1.0,0.05869295543376143,20,0.2913475036621094
1769099805.147841,13.618855370781997,-3.255445549993911,-0.9291347755166155,0.9805825242718447,0.09678245098284759,20,0.3685951232910156
1769099805.4515097,13.631422265072786,-3.2731242730199748,-0.8060088027293644,1.0,0.04422999878756147,20,0.27942657470703125
1769099805.7493894,13.664098093862098,-3.319288389395851,-0.5614250537247496,1.0,0.04814007586022984,20,0.24819374084472656
1769099806.094274,13.693509667587119,-3.3312894218622513,-0.4448545588194251,1.0,0.036042269315411365,20,0.24938583374023438
1769099806.4963455,13.747512078847404,-3.382829466894573,-0.22015549646323448,1.0,0.04105391056061432,20,0.26726722717285156
1769099807.4009871,13.963103944616202,-3.4917258500749493,-0.24800089147164833,1.0,0.05202822132679881,20,0.36144256591796875
1769099807.7996893,14.02904622002078,-3.5108471972912993,-0.42882462867700405,1.0,0.06051040106714886,20,1.3287067413330078
1769099808.0994418,14.05761532071929,-3.525967224422649,-0.5358959344179088,1.0,0.030581473102818273,20,0.2682209014892578
1769099808.296229,14.088928317877922,-3.543715775638624,-0.661439310122867,1.0,0.03287064699435779,20,0.29397010803222656
1769099808.5046227,14.125445772751032,-3.542842939087162,-0.8243267164216496,1.0,0.03660446958555212,20,2.0682811737060547
1769099808.6986897,14.145594281339383,-3.5444781790487188,-1.0217610788955995,1.0,0.05794267839026741,20,0.29778480529785156
1769099808.9007633,14.14177952944154,-3.4942386969096133,-1.2813127654854954,1.0,0.11867527686551783,20,0.2949237823486328
1769099809.048053,14.155872595816525,-3.4936172508589194,-1.4961497679369873,1.0,0.03513428398951233,20,0.49495697021484375
1769099809.252811,14.164103212516816,-3.5217046143227466,-1.7232806415475674,1.0,0.03150787654294021,20,0.25391578674316406
1769099809.4035823,14.167033395777548,-3.5493132791006654,-1.9579642177730916,0.9904761904761905,0.050528896954231524,20,0.25844573974609375
1769099809.5517316,14.167033395777565,-3.5493132791006663,-1.95796421777312,1.0,4.7765421321800615e-14,20,0.2620220184326172
1769099809.7011676,14.160084394305043,-3.601959864163101,-2.199361036373455,1.0,0.05618927643796067,20,0.2799034118652344
1769099809.8939319,14.16173551332284,-3.60991668081052,-2.4336452533473887,1.0,0.04202078644406243,20,0.6961822509765625
1769099810.1037567,14.155527718414435,-3.642967533686251,-2.647319238029983,1.0,0.03566339867449768,20,0.2684593200683594
1769099810.2990966,14.138689621562692,-3.6857575900430932,-2.823267889926161,1.0,0.044268399105823183,20,0.3287792205810547
1769099810.5510337,14.118790010393383,-3.701522961800383,-2.9926633733271837,1.0,0.028338490766562616,20,7.894039154052734
1769099815.1949158,14.117752680103603,-3.7512711960353795,-3.0355781899453933,1.0,0.04560830950281524,20,0.29921531677246094
1769099817.0989919,14.11472613974803,-3.7419637473574414,-2.862697513720799,1.0,0.029167299802147953,20,0.24318695068359375
1769099818.9501283,14.113596255455695,-3.7419128203671246,-2.6907251665273075,1.0,0.03091450367246907,20,0.23031234741210938
1769099820.857622,14.107772063471565,-3.750892945328316,-2.5011588146145063,1.0,0.031062358251488047,20,0.23031234741210938
1769099822.651232,14.1022067681239,-3.7737847504279323,-2.31987415702272,1.0,0.032246980641031674,20,0.31638145446777344
1769099824.0008295,14.104079099772697,-3.7231263659168343,-2.1779763413671827,1.0,0.037936579757960553,20,34.5306396484375
1769099824.9035563,14.092773290918524,-3.715987235206171,-1.9828911104181386,1.0,0.03377599486225078,20,0.32711029052734375
1769099825.8478804,14.079418368663127,-3.7226905612682732,-1.789166712157546,1.0,0.034828439634357784,20,0.2875328063964844
1769099826.805668,14.071298672528602,-3.7132309549116282,-1.6318090994845416,1.0,0.028124908164581627,20,0.3337860107421875
1769099828.1518574,14.057761474029547,-3.697792734424604,-1.4299868150955204,1.0,0.027648223970157343,20,1.6493797302246094
1769099831.4022653,14.10900907857194,-4.003819629806705,-1.3074047746571662,1.0,0.06062641236679223,20,0.23245811462402344
1769099833.4030511,14.159950694571293,-4.31478228005681,-1.4284802149222586,0.8548387096774194,0.06354483951088506,20,4.089832305908203
1769099835.4517357,14.189527625625752,-4.590865693834361,-1.4599578710986245,1.0,0.062101421516243135,20,0.3147125244140625
1769099837.5118408,14.209662250516775,-4.882046805839413,-1.5106328529043644,1.0,0.05615084696265224,20,0.24318695068359375
1769099839.4991853,14.211853811543813,-5.31482485434269,-1.5801033544745042,0.9924242424242424,0.07780412703522982,20,0.3867149353027344
1769099841.159935,14.191124771896172,-5.550893695044811,-1.7601741418734007,1.0,0.03778652629711734,20,0.22721290588378906
1769099842.95584,14.112792679378739,-5.777136867008963,-1.933895119237976,1.0,0.06022873331299127,20,3.959178924560547
1769099844.9988644,13.978990640003973,-6.033889229359761,-2.070570852548667,1.0,0.06577831938642484,20,39.70646858215332
1769099847.0493968,13.828434836647526,-6.29910171397617,-1.9463700041399377,0.9913793103448276,0.06790162386618899,20,0.28896331787109375
1769099849.0688214,13.717515844325824,-6.578032754987277,-1.7721909181148499,1.0,0.0704677481171095,20,35.053253173828125
1769099851.0536249,13.66618987172628,-6.8643830153845755,-1.6369164732056314,1.0,0.08363968181130896,20,0.3483295440673828
1769099853.1100953,13.625048059105472,-7.166409129645112,-1.6769482690957223,1.0,0.053175350264156325,20,1.055002212524414
1769099855.155605,13.596778839019757,-7.4214736432992785,-1.555552863429663,1.0,0.1066432680575848,20,0.335693359375
1769099857.2110658,13.59298789397683,-7.761565938550839,-1.552250199741489,1.0,0.06028832863015782,20,0.3132820129394531
1769099859.374303,13.58960076203283,-8.141270145145446,-1.550532258073016,1.0,0.07506288459529531,20,0.3693103790283203
1769099861.3043094,13.594913765812512,-8.464440393259986,-1.4148149379591188,1.0,0.04701944076488584,20,0.30422210693359375
1769099863.212176,13.653589149745844,-8.724118919838,-1.2261936334767136,1.0,0.05987854764646159,20,0.2903938293457031
1769099865.2629824,13.76378598387801,-8.999468007466582,-1.0585135967099961,1.0,0.04073367883664183,20,8.858442306518555
1769099867.2543764,13.906068024539724,-9.264228451716207,-1.0222666918641783,1.0,0.0401011720517448,20,0.33926963806152344
1769099869.1066241,14.041208202208011,-9.502374706409018,-1.1706590357119586,1.0,0.042978342610014264,20,0.2846717834472656
1769099870.9558427,14.121915615109929,-9.768582491000371,-1.3389296979888548,1.0,0.0449948039180314,20,0.23174285888671875
1769099873.0038662,14.160075000618594,-10.077665619443998,-1.525038214049621,0.9578947368421052,0.036943231226737594,20,0.2529621124267578
1769099875.0563774,14.163612228882402,-10.331101096647602,-1.5680761564269483,1.0,0.040722944955887165,20,0.293731689453125
1769099877.1116138,14.1831158576314,-10.64772801571842,-1.6036136661847333,0.9529411764705882,0.08813437639499697,20,0.25081634521484375
1769099879.109404,14.150658441795668,-10.938321474291323,-1.7476652042201248,1.0,0.0445893957806777,20,0.23317337036132812
1769099881.1587358,14.070000997123818,-11.225316290762626,-1.9255759621210167,1.0,0.05481784402922006,20,0.21505355834960938
1769099883.2205307,13.950782274456168,-11.611852856872058,-1.9317068900213257,1.0,0.06981587315085186,20,0.29540061950683594
1769099885.2084968,13.802309718128479,-11.906678362531041,-1.9516933000817962,0.8620689655172413,0.08626709895176134,20,0.278472900390625
1769099887.2629108,13.673064117086398,-12.16337496972331,-1.9668055913899185,0.7798165137614679,0.1252466977229477,20,0.2562999725341797
1769099889.2561648,13.54491211974358,-12.436879959289186,-1.9720348104264218,1.0,0.05347665976183995,20,0.21338462829589844
1769099891.317773,13.463625600615678,-12.71376551453564,-1.9727912027385488,1.0,0.09145881357598609,20,0.3895759582519531
1769099893.308029,13.326299844798775,-12.982082824714498,-2.042138968592487,1.0,0.049466228600157036,20,1.1556148529052734
1769099895.3104894,13.158328550385066,-13.23098919108621,-2.2237570359149457,0.9905660377358491,0.04186873868060786,20,0.2989768981933594
1769099897.0146687,13.005502383883695,-13.388170986546086,-2.393017219190465,0.9821428571428571,0.07809024204907973,20,0.32782554626464844
1769099898.8203552,12.798069864434035,-13.54573358979373,-2.57466796879494,1.0,0.06234514086963775,20,0.2903938293457031
1769099900.710752,12.491176963121344,-13.675999758688206,-2.7612930238090083,0.8160919540229885,0.05882264332793603,20,0.32210350036621094
1769099902.6139884,12.213466800000948,-13.738424645646583,-2.9479134816571633,1.0,0.08933187080890463,20,0.4742145538330078
1769099904.6113555,11.913429063674133,-13.749659990189878,-3.119038893707386,1.0,0.09329146137924665,20,0.2548694610595703
