timestamp,x_wheel,y_wheel,theta_wheel,x_ekf,y_ekf,theta_ekf,imu_corrected,innovation,innovation_cov,nis,kalman_gain,P
1769098252.394473,4.162649037842693,-16.26652587520612,2.4343790412733806,2.493770954327353,-15.19744947497165,2.5033808139882447,2.5016014820029717,-0.0024379627726038855,0.13701562118716426,4.337945140199264e-05,0.2701562118716424,"[[ 0.00673573 -0.00119438 -0.00022773]
 [-0.00119438  0.01411113 -0.00031915]
 [-0.00022773 -0.00031915  0.02701562]]"
1769098252.4519236,4.159326281665436,-16.263674085399714,2.430266054717128,2.49026173197141,-15.194830202188255,2.498321486112963,2.4957648862540975,-0.0035029411778948476,0.13701562118716426,8.955618921020417e-05,0.2701562118716424,"[[ 0.00673645 -0.0011934  -0.00021764]
 [-0.0011934   0.01411246 -0.00030227]
 [-0.00021764 -0.00030227  0.02701562]]"
1769098252.4986491,4.15393879065266,-16.25899218609336,2.4220400816046235,2.484547249116521,-15.190553614644024,2.490473929603101,2.491496245561894,0.0014007325614358024,0.13701562118716426,1.4319912515568776e-05,0.2701562118716424,"[[ 0.006738   -0.00119131 -0.00024326]
 [-0.00119131  0.01411527 -0.00033322]
 [-0.00024326 -0.00033322  0.02701562]]"
1769098252.548786,4.150329952943257,-16.25581366210788,2.416977944304595,2.480726116216962,-15.187633550566126,2.484951965374244,2.483709714362154,-0.0017020779409184783,0.13701562118716426,2.114408044761459e-05,0.2701562118716424,"[[ 0.00673889 -0.00119013 -0.00023501]
 [-0.00119013  0.01411682 -0.00031862]
 [-0.00023501 -0.00031862  0.02701562]]"
1769098252.6014855,4.146945726962117,-16.252801450607087,2.411599423423324,2.477139469406757,-15.18486536148215,2.479356719827889,2.4787712246825087,-0.0008022198104638001,0.13701562118716426,4.6969580455463e-06,0.2701562118716424,"[[ 0.00673969 -0.00118908 -0.00022605]
 [-0.00118908  0.0141182  -0.0003033 ]
 [-0.00022605 -0.0003033   0.02701562]]"
1769098252.646383,4.141736803025969,-16.248108701393754,2.4049553682170806,2.471605218283102,-15.180561252384944,2.473273901060803,2.4747901161644745,0.00207745154282879,0.13701562118716426,3.149863406382182e-05,0.2701562118716424,"[[ 0.00674129 -0.00118701 -0.00024998]
 [-0.00118701  0.01412088 -0.00033038]
 [-0.00024998 -0.00033038  0.02701562]]"
1769098252.706001,4.138200988622084,-16.2448865983253,2.4002096144983422,2.467851886659238,-15.177595314602664,2.4683890178879055,2.4680131510249512,-0.0005149963171136029,0.13701562118716426,1.935700501465309e-06,0.2701562118716424,"[[ 0.00674221 -0.00118583 -0.0002409 ]
 [-0.00118583  0.01412238 -0.00031515]
 [-0.0002409  -0.00031515  0.02701562]]"
1769098252.7496564,4.132898515084252,-16.2399959147691,2.392932792129613,2.4622001066139845,-15.173113227618595,2.4623405659334265,2.4656590849123172,0.004546889393140852,0.13701562118716426,0.0001508893874605413,0.2701562118716424,"[[ 0.00674397 -0.00118361 -0.0002645 ]
 [-0.00118361  0.0141252  -0.00034121]
 [-0.0002645  -0.00034121  0.02701562]]"
1769098252.7981544,4.129605698801249,-16.236921005751228,2.3878706548295847,2.4586836734658726,-15.170297156631232,2.4584851411073076,2.4617451498150045,0.004466721181606292,0.13701562118716426,0.00014561549946889849,0.2701562118716424,"[[ 0.00674483 -0.00118253 -0.00024885]
 [-0.00118253  0.01412654 -0.00031815]
 [-0.00024885 -0.00031815  0.02701562]]"
1769098252.8556676,4.126087568360035,-16.2336053490544,2.3837576682733324,2.454932665667363,-15.167247488421243,2.4545308590757027,2.4549596092075596,0.0005874546565043381,0.13701562118716426,2.5187126143610803e-06,0.2701562118716424,"[[ 0.0067458  -0.00118133 -0.00024179]
 [-0.00118133  0.01412802 -0.00030613]
 [-0.00024179 -0.00030613  0.02701562]]"
1769098252.8998115,4.121215092481039,-16.228959142266234,2.3761644623233136,2.449716770215974,-15.162990698349006,2.448057209249376,2.4510817596629195,0.004144106537235626,0.13701562118716426,0.00012534059140964496,0.2701562118716424,"[[ 0.00674743 -0.00117933 -0.00026066]
 [-0.00117933  0.01413048 -0.00032606]
 [-0.00026066 -0.00032606  0.02701562]]"
1769098252.9487066,4.117755817250498,-16.22561846281163,2.3711023250233323,2.446016373007441,-15.159919325003836,2.443242468443667,2.4439108254408968,0.0009157534915020804,0.13701562118716426,6.120502537828964e-06,0.2701562118716424,"[[ 0.00674842 -0.00117812 -0.00025086]
 [-0.00117812  0.01413194 -0.00031089]
 [-0.00025086 -0.00031089  0.02701562]]"
1769098253.005561,4.11451128721892,-16.222456272267436,2.36698933846708,2.442541802227214,-15.157011939249934,2.439641247306321,2.4410238133757076,0.0018943314882928775,0.13701562118716426,2.6190384398841678e-05,0.2701562118716424,"[[ 0.00674932 -0.00117705 -0.00024052]
 [-0.00117705  0.01413323 -0.00029532]
 [-0.00024052 -0.00029532  0.02701562]]"
1769098253.0496435,4.109494881237823,-16.21752209756412,2.3619272011670516,2.4371602561906975,-15.15247902655289,2.4354644504543943,2.4378562526711525,0.0032771426648596784,0.13701562118716426,7.83827709044441e-05,0.2701562118716424,"[[ 0.0067511  -0.00117492 -0.00026513]
 [-0.00117492  0.01413577 -0.00032147]
 [-0.00026513 -0.00032147  0.02701562]]"
1769098253.0966387,4.106226125590423,-16.21427626051714,2.357497831029603,2.4336511558379748,-15.149494773494123,2.431470926921675,2.432648393598583,0.0016133132816373852,0.13701562118716426,1.899622628541146e-05,0.2701562118716424,"[[ 0.00675206 -0.0011738  -0.00025244]
 [-0.0011738   0.01413709 -0.00030373]
 [-0.00025244 -0.00030373  0.02701562]]"
1769098253.1569676,4.102988120603061,-16.211035425774156,2.3540176116358364,2.4301725721292557,-15.146513773328742,2.4285144897432396,2.429929519934636,0.0019388124067272194,0.13701562118716426,2.7434780909722566e-05,0.2701562118716424,"[[ 0.00675299 -0.0011727  -0.00024313]
 [-0.0011727   0.01413837 -0.00029017]
 [-0.00024313 -0.00029017  0.02701562]]"
1769098253.1970935,4.098088795463209,-16.206091315099872,2.349271857917098,2.4249007247398033,-15.14196912661678,2.424507426027628,2.4265030429575494,0.002734306933048103,0.13701562118716426,5.456629207192414e-05,0.2701562118716424,"[[ 0.00675479 -0.00117061 -0.00026722]
 [-0.00117061  0.01414081 -0.00031558]
 [-0.00026722 -0.00031558  0.02701562]]"
1769098253.247554,4.094787256693328,-16.202735261637297,2.3467407892671073,2.421353091176785,-15.138874343683124,2.4218981381911227,2.421686824199879,-0.00028953317775837206,0.13701562118716426,6.118241138968342e-07,0.2701562118716424,"[[ 0.0067558  -0.00116944 -0.00025604]
 [-0.00116944  0.01414215 -0.00030029]
 [-0.00025604 -0.00030029  0.02701562]]"
1769098253.307962,4.091514576626319,-16.19938636254222,2.342627802710855,2.4178288178236818,-15.135791380769149,2.4181142040940484,2.419003159752835,0.0012180081179646862,0.13701562118716426,1.0827552089125269e-05,0.2701562118716424,"[[ 0.0067568  -0.0011683  -0.00024772]
 [-0.0011683   0.01414346 -0.00028859]
 [-0.00024772 -0.00028859  0.02701562]]"
1769098253.3511686,4.086621452256876,-16.19432990975478,2.3369328982483406,2.412551147981576,-15.131137783345038,2.4128014601302548,2.413833890456868,0.001414590825334017,0.13701562118716426,1.4604664678239163e-05,0.2701562118716424,"[[ 0.00675868 -0.00116616 -0.00027264]
 [-0.00116616  0.0141459  -0.00031461]
 [-0.00027264 -0.00031461  0.02701562]]"
1769098253.3988705,4.083276704083402,-16.19083942543471,2.3328199116920882,2.408948015424351,-15.127914611061259,2.4083602189732614,2.4074734187786047,-0.0012150547953977409,0.13701562118716426,1.0775108290771682e-05,0.2701562118716424,"[[ 0.00675977 -0.00116493 -0.00026247]
 [-0.00116493  0.01414728 -0.00030073]
 [-0.00026247 -0.00030073  0.02701562]]"
1769098253.455829,4.080018259507064,-16.187406539597696,2.327441390810817,2.405433876755234,-15.12474388376466,2.4027026329852608,2.401948721264265,-0.0010329768277248519,0.13701562118716426,7.787733379385354e-06,0.2701562118716424,"[[ 0.00676082 -0.00116376 -0.00025402]
 [-0.00116376  0.01414859 -0.00028882]
 [-0.00025402 -0.00028882  0.02701562]]"
1769098253.4988933,4.075210616556612,-16.182268761851358,2.318582650535873,2.400224265265819,-15.120014340707762,2.3946393286236822,2.3967882481550973,0.0029443554447805553,0.13701562118716426,6.327182922717022e-05,0.2701562118716424,"[[ 0.00676277 -0.0011616  -0.00027883]
 [-0.0011616   0.01415098 -0.00031335]
 [-0.00027883 -0.00031335  0.02701562]]"
1769098253.549549,4.072001375458454,-16.178789834171607,2.3132041296546015,2.396751768097054,-15.116798118476119,2.389213081992426,2.3890841479141796,-0.00017665982823134027,0.13701562118716426,2.2777472116186927e-07,0.2701562118716424,"[[ 0.00676386 -0.00116041 -0.00026691]
 [-0.00116041  0.01415227 -0.00029718]
 [-0.00026691 -0.00029718  0.02701562]]"
1769098253.603897,4.068743777465042,-16.175217882462,2.3071928416108443,2.3932222261238887,-15.113494612470356,2.383218395252478,2.3832632447059705,6.145075730179528e-05,0.13701562118716426,2.7560328816856855e-08,0.2701562118716424,"[[ 0.006765   -0.00115919 -0.00025994]
 [-0.00115919  0.01415358 -0.00028648]
 [-0.00025994 -0.00028648  0.02701562]]"
1769098253.6444886,4.064174862884154,-16.17013588037116,2.2989668684983395,2.3882491956521026,-15.10880763488106,2.376134412195345,2.3792195692688876,0.004227147128914144,0.13701562118716426,0.00013041412865674802,0.2701562118716424,"[[ 0.00676694 -0.00115711 -0.00028238]
 [-0.00115711  0.0141558  -0.00030691]
 [-0.00028238 -0.00030691  0.02701562]]"
1769098253.7096968,4.0611688247731745,-16.166746169691436,2.2935883476171153,2.384974041526593,-15.105677439915775,2.3715913922527774,2.3738485499388045,0.003092658624683775,0.13701562118716426,6.980618184962806e-05,0.2701562118716424,"[[ 0.006768   -0.00115601 -0.00026799]
 [-0.00115601  0.01415695 -0.00028841]
 [-0.00026799 -0.00028841  0.02701562]]"
1769098253.7474804,4.056750392262867,-16.161699828724768,2.2863115252483395,2.380146097115167,-15.101021692929901,2.3655059157903646,2.3687244107612835,0.004409840877281912,0.13701562118716426,0.00014193050686083585,0.2701562118716424,"[[ 0.00676996 -0.00115397 -0.00028766]
 [-0.00115397  0.01415908 -0.00030543]
 [-0.00028766 -0.00030543  0.02701562]]"
1769098253.8005798,4.053700827142098,-16.15817998035063,2.2831476894358627,2.37681545731227,-15.097766752821117,2.363032133430797,2.364896355699067,0.0025542757211791667,0.13701562118716426,4.761737678722838e-05,0.2701562118716424,"[[ 0.00677109 -0.00115281 -0.00027427]
 [-0.00115281  0.01416027 -0.00028845]
 [-0.00027427 -0.00028845  0.02701562]]"
1769098253.8538163,4.050811562861088,-16.154822682042894,2.2796674700420962,2.3736557940365923,-15.094662756258728,2.3602010287077366,2.361954652312819,0.0024027382757885185,0.13701562118716426,4.213498557257949e-05,0.2701562118716424,"[[ 0.00677212 -0.00115176 -0.0002615 ]
 [-0.00115176  0.01416133 -0.0002727 ]
 [-0.0002615  -0.0002727   0.02701562]]"
1769098253.9028943,4.046391616003865,-16.149643814233084,2.274921716323311,2.3688130088558443,-15.08987712634347,2.3563209735466413,2.3586597119763244,0.00320443698737316,0.13701562118716426,7.494339927867383e-05,0.2701562118716424,"[[ 0.00677413 -0.00114971 -0.0002854 ]
 [-0.00114971  0.01416342 -0.00029433]
 [-0.0002854  -0.00029433  0.02701562]]"
1769098253.9488113,4.043315769845511,-16.146013164825117,2.272390647673367,2.3654456169764084,-15.086515165508557,2.354012517352663,2.354613918730853,0.0008240138341553127,0.13701562118716426,4.955630555087016e-06,0.2701562118716424,"[[ 0.00677533 -0.00114851 -0.00027463]
 [-0.00114851  0.01416462 -0.00028117]
 [-0.00027463 -0.00028117  0.02701562]]"
1769098254.0031586,4.040285166563802,-16.142410572364412,2.2679612775358717,2.362119675075744,-15.083183378571167,2.350019994940084,2.3512001662053668,0.0016170189901991705,0.13701562118716426,1.908359347649111e-05,0.2701562118716424,"[[ 0.00677649 -0.00114735 -0.00026622]
 [-0.00114735  0.01416578 -0.0002707 ]
 [-0.00026622 -0.0002707   0.02701562]]"
1769098254.048846,4.035910772527285,-16.13716018512826,2.2628991402358434,2.357316551065927,-15.078322118990812,2.3450291934574286,2.34522191159935,0.0002640539592939639,0.13701562118716426,5.088798840212112e-07,0.2701562118716424,"[[ 0.00677856 -0.00114529 -0.00029016]
 [-0.00114529  0.01416783 -0.00029226]
 [-0.00029016 -0.00029226  0.02701562]]"
1769098254.0956256,4.033010040977026,-16.13364704250139,2.259102537260834,2.3541326645826586,-15.075063357582303,2.341088835737256,2.3407004733633365,-0.0005321171190826312,0.13701562118716426,2.066542675699847e-06,0.2701562118716424,"[[ 0.0067797  -0.00114417 -0.000276  ]
 [-0.00114417  0.01416893 -0.00027611]
 [-0.000276   -0.00027611  0.02701562]]"
1769098254.1517076,4.0299646145883905,-16.12992520122986,2.2540403999608056,2.350783847995817,-15.071611953505275,2.3360338467714006,2.336053158440215,2.6460002987338527e-05,0.13701562118716426,5.10986814513346e-09,0.2701562118716424,"[[ 0.00678093 -0.00114297 -0.00026949]
 [-0.00114297  0.0141701  -0.00026755]
 [-0.00026949 -0.00026755  0.02701562]]"
